,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classify__alpha,param_classify__learning_rate,param_classify__learning_rate_init,param_classify__solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.406086540222168,0.015168190002441406,0.703,0.7063003477281466,0.1,adaptive,0.1,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.10000000000000001, 'classify__learning_rate_init': 0.10000000000000001, 'classify__learning_rate': 'adaptive'}",34,0.7182817182817183,0.7054263565891473,0.6963036963036963,0.7071767941985496,0.723,0.71325,0.6966966966966966,0.6985753561609598,0.6806806806806807,0.707073231692077,0.7229857738356592,0.004849985652994183,0.015594842301193897,0.004692601196799431
1,9.156060123443604,0.019090604782104493,0.7114,0.7192504109750256,0.1,adaptive,0.1,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.10000000000000001, 'classify__learning_rate_init': 0.10000000000000001, 'classify__learning_rate': 'adaptive'}",10,0.7182817182817183,0.719679919979995,0.7162837162837162,0.7234308577144286,0.725,0.71825,0.7057057057057057,0.7155711072231942,0.6916916916916916,0.7193201699575106,1.2498851905138555,0.004685729254797614,0.011633241177432042,0.0025378564758143764
2,2.2059628486633303,0.01470804214477539,0.7034,0.7151512732094546,0.1,adaptive,0.01,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.10000000000000001, 'classify__learning_rate_init': 0.01, 'classify__learning_rate': 'adaptive'}",32,0.7152847152847153,0.7181795448862216,0.7142857142857143,0.7229307326831708,0.72,0.719,0.6726726726726727,0.7008247938015496,0.6946946946946947,0.7148212946763309,1.063112101954755,0.0043028763437019685,0.017632334004867356,0.007613934791120966
3,10.885001230239869,0.016421413421630858,0.7156,0.7178495483905968,0.1,adaptive,0.01,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.10000000000000001, 'classify__learning_rate_init': 0.01, 'classify__learning_rate': 'adaptive'}",1,0.7312687312687313,0.7154288572143036,0.7142857142857143,0.7156789197299325,0.732,0.718,0.7037037037037037,0.7198200449887528,0.6966966966966966,0.720319920019995,1.2322885589118946,0.005291117453432594,0.014246414339065169,0.0020287731795808656
4,7.359519147872925,0.01376347541809082,0.7136,0.7185501859250116,0.1,adaptive,0.001,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.10000000000000001, 'classify__learning_rate_init': 0.001, 'classify__learning_rate': 'adaptive'}",5,0.7212787212787213,0.7181795448862216,0.7132867132867133,0.7206801700425106,0.729,0.71875,0.7117117117117117,0.7140714821294676,0.6926926926926927,0.7210697325668582,2.074784098438134,0.00232009388278021,0.012136889389958353,0.0024948360969674122
5,31.764468145370483,0.01586766242980957,0.7096,0.7117997980968624,0.1,adaptive,0.001,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.10000000000000001, 'classify__learning_rate_init': 0.001, 'classify__learning_rate': 'adaptive'}",20,0.7202797202797203,0.7074268567141786,0.7072927072927073,0.7144286071517879,0.727,0.71125,0.6986986986986987,0.7115721069732567,0.6946946946946947,0.7143214196450888,2.7023584718390103,0.004830414609331997,0.012352529252949732,0.0025591385195494493
6,24.704094791412352,0.014896011352539063,0.711,0.716299648309353,0.1,adaptive,0.0001,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.10000000000000001, 'classify__learning_rate_init': 0.0001, 'classify__learning_rate': 'adaptive'}",12,0.7322677322677322,0.7129282320580145,0.7122877122877123,0.7159289822455613,0.723,0.71675,0.6936936936936937,0.7140714821294676,0.6936936936936937,0.7218195451137216,6.111438920813814,0.002873939051343525,0.015471561478054303,0.0030705257781679252
7,34.9045485496521,0.017098283767700194,0.6486,0.6455505573250349,0.1,adaptive,0.0001,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.10000000000000001, 'classify__learning_rate_init': 0.0001, 'classify__learning_rate': 'adaptive'}",48,0.6433566433566433,0.6424106026506626,0.6683316683316683,0.6561640410102526,0.641,0.64175,0.6336336336336337,0.6393401649587603,0.6566566566566566,0.6480879780054987,0.653253371888316,0.00473475784253814,0.012358165660172154,0.006032529557774208
8,37.46804614067078,0.0175140380859375,0.6414,0.6459503571625224,0.1,adaptive,1e-05,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.10000000000000001, 'classify__learning_rate_init': 1.0000000000000001e-05, 'classify__learning_rate': 'adaptive'}",51,0.6433566433566433,0.6436609152288072,0.6413586413586414,0.6464116029007252,0.645,0.65675,0.6446446446446447,0.6473381654586353,0.6326326326326326,0.6355911022244439,0.94965430073504,0.002047001203333638,0.00456291680618987,0.006801863746868309
9,33.33016085624695,0.013801860809326171,0.5606,0.568451203462575,0.1,adaptive,1e-05,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.10000000000000001, 'classify__learning_rate_init': 1.0000000000000001e-05, 'classify__learning_rate': 'adaptive'}",60,0.6053946053946054,0.5921480370092523,0.5484515484515484,0.5583895973993498,0.544,0.56525,0.5735735735735735,0.5738565358660335,0.5315315315315315,0.5526118470382404,7.321829664769499,0.0019053845688299796,0.026245501976269653,0.013806711198893476
10,1.7499714851379395,0.009697532653808594,0.701,0.7122504106187757,0.01,adaptive,0.1,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.01, 'classify__learning_rate_init': 0.10000000000000001, 'classify__learning_rate': 'adaptive'}",36,0.7112887112887113,0.7129282320580145,0.6983016983016983,0.7159289822455613,0.721,0.71175,0.6836836836836837,0.7075731067233192,0.6906906906906907,0.7130717320669833,0.34450371029015836,0.0017410782758449396,0.013557153705568745,0.0027126917464395392
11,9.817822790145874,0.011760950088500977,0.7032,0.7222007235031702,0.01,adaptive,0.1,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.01, 'classify__learning_rate_init': 0.10000000000000001, 'classify__learning_rate': 'adaptive'}",33,0.7172827172827173,0.7244311077769442,0.7172827172827173,0.7229307326831708,0.712,0.73075,0.6966966966966966,0.7198200449887528,0.6726726726726727,0.7130717320669833,2.8077533943158692,0.00102741855252949,0.017015986335907497,0.005789711061215625
12,3.444929599761963,0.012464475631713868,0.6996,0.7260014737282171,0.01,adaptive,0.01,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.01, 'classify__learning_rate_init': 0.01, 'classify__learning_rate': 'adaptive'}",39,0.7052947052947053,0.732933233308327,0.7112887112887113,0.7309327331832958,0.697,0.73175,0.6996996996996997,0.7163209197700575,0.6846846846846847,0.7180704823794052,2.0838023088009305,0.0022372133535715506,0.00892455926126092,0.007239142403612403
13,9.489908027648926,0.011497259140014648,0.711,0.7162997608312349,0.01,adaptive,0.01,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.01, 'classify__learning_rate_init': 0.01, 'classify__learning_rate': 'adaptive'}",12,0.7292707292707292,0.7144286071517879,0.7162837162837162,0.7164291072768192,0.73,0.715,0.6956956956956957,0.7140714821294676,0.6836836836836837,0.7215696075981005,0.8712741354887625,0.0022909968012864482,0.01845275810019415,0.002754771704969384
14,10.92391128540039,0.014357566833496094,0.7104,0.722850511125032,0.01,adaptive,0.001,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.01, 'classify__learning_rate_init': 0.001, 'classify__learning_rate': 'adaptive'}",16,0.7212787212787213,0.7246811702925732,0.7182817182817183,0.7254313578394599,0.717,0.72425,0.7027027027027027,0.7178205448637841,0.6926926926926927,0.7220694826293427,6.623619897781983,0.0055053884097146025,0.010923670156434107,0.002752497700729492
15,29.11139678955078,0.015197467803955079,0.7086,0.7118499105874945,0.01,adaptive,0.001,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.01, 'classify__learning_rate_init': 0.001, 'classify__learning_rate': 'adaptive'}",21,0.7282717282717283,0.7094273568392098,0.6993006993006993,0.7131782945736435,0.719,0.71225,0.6986986986986987,0.7093226693326669,0.6976976976976977,0.715071232191952,5.0188574819238365,0.0024355768685674364,0.012639354473757003,0.002216181556435842
16,20.74889531135559,0.01269221305847168,0.7126,0.7160994608499662,0.01,adaptive,0.0001,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.01, 'classify__learning_rate_init': 0.0001, 'classify__learning_rate': 'adaptive'}",8,0.7262737262737263,0.714178544636159,0.7102897102897103,0.7144286071517879,0.731,0.7125,0.7017017017017017,0.7173206698325418,0.6936936936936937,0.7220694826293427,2.584211189356597,0.0020562191431037972,0.014190177163133944,0.003363637941781945
17,30.674858570098877,0.012392997741699219,0.6448,0.6445490445843152,0.01,adaptive,0.0001,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.01, 'classify__learning_rate_init': 0.0001, 'classify__learning_rate': 'adaptive'}",49,0.6353646353646354,0.6316579144786196,0.6373626373626373,0.6421605401350338,0.658,0.656,0.6416416416416416,0.6473381654586353,0.6516516516516516,0.6455886028492877,0.6649837726983444,0.0014184770057825242,0.008667043864989349,0.00789772683088052
18,33.90439691543579,0.013419246673583985,0.6586,0.6594015205032201,0.01,adaptive,1e-05,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.01, 'classify__learning_rate_init': 1.0000000000000001e-05, 'classify__learning_rate': 'adaptive'}",43,0.6613386613386614,0.6696674168542136,0.6623376623376623,0.665666416604151,0.659,0.65675,0.6526526526526526,0.6573356660834792,0.6576576576576577,0.6475881029742564,0.35219900573883567,0.001917208872016141,0.00340219184275512,0.0076875574823345345
19,21.41547636985779,0.012951898574829101,0.5818,0.5771999413468712,0.01,adaptive,1e-05,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.01, 'classify__learning_rate_init': 1.0000000000000001e-05, 'classify__learning_rate': 'adaptive'}",57,0.5334665334665335,0.5533883470867716,0.6223776223776224,0.5998999749937485,0.594,0.57825,0.5275275275275275,0.5248687828042989,0.6316316316316316,0.6295926018495376,11.812915155141317,0.001672778565566322,0.04372357299890798,0.03624066004064348
20,1.6024293899536133,0.012914705276489257,0.7068,0.7167002733781421,0.001,adaptive,0.1,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.001, 'classify__learning_rate_init': 0.10000000000000001, 'classify__learning_rate': 'adaptive'}",26,0.7182817182817183,0.7146786696674169,0.7112887112887113,0.7231807951987997,0.721,0.71325,0.6946946946946947,0.7125718570357411,0.6886886886886887,0.7198200449887528,0.43550105070608414,0.003220693213642071,0.012867430342176455,0.004117407616783403
21,8.312813425064087,0.015320205688476562,0.7086,0.7207005484656592,0.001,adaptive,0.1,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.001, 'classify__learning_rate_init': 0.10000000000000001, 'classify__learning_rate': 'adaptive'}",21,0.7182817182817183,0.7231807951987997,0.7182817182817183,0.7209302325581395,0.714,0.72625,0.7027027027027027,0.7120719820044988,0.6896896896896897,0.7210697325668582,2.2925908983216217,0.004255301675572947,0.011034531096556676,0.004724177114521202
22,5.191587209701538,0.016996145248413086,0.6956,0.7323022488345157,0.001,adaptive,0.01,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.001, 'classify__learning_rate_init': 0.01, 'classify__learning_rate': 'adaptive'}",42,0.7002997002997003,0.7321830457614403,0.7122877122877123,0.74368592148037,0.675,0.75475,0.7027027027027027,0.7110722319420145,0.6876876876876877,0.7198200449887528,3.886986212068924,0.005340166086818099,0.012947335710234036,0.01574816036730112
23,8.842776346206666,0.012813663482666016,0.7098,0.7144504357125273,0.001,adaptive,0.01,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.001, 'classify__learning_rate_init': 0.01, 'classify__learning_rate': 'adaptive'}",18,0.7292707292707292,0.7156789197299325,0.7102897102897103,0.7171792948237059,0.731,0.71525,0.6986986986986987,0.7138215446138465,0.6796796796796797,0.7103224193951512,1.821622437603746,0.0018107490905548815,0.01928009635769788,0.002325130998890503
24,9.432222318649291,0.014069032669067384,0.708,0.7238001236656327,0.001,adaptive,0.001,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.001, 'classify__learning_rate_init': 0.001, 'classify__learning_rate': 'adaptive'}",25,0.7192807192807192,0.7266816704176045,0.7132867132867133,0.7211802950737685,0.712,0.72575,0.6996996996996997,0.7228192951762059,0.6956956956956957,0.7225693576605848,5.3578013560544075,0.0007019262174365784,0.008847934984274776,0.0020710210399089005
25,27.307680320739745,0.014339303970336914,0.71,0.7150994732593421,0.001,adaptive,0.001,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.001, 'classify__learning_rate_init': 0.001, 'classify__learning_rate': 'adaptive'}",17,0.7232767232767233,0.7116779194798699,0.7092907092907093,0.7134283570892723,0.724,0.71475,0.6996996996996997,0.7165708572856786,0.6936936936936937,0.7190702324418895,2.3686727463534307,0.002493489762452839,0.012203041166619643,0.002551614803116919
26,20.047300243377684,0.013731288909912109,0.7118,0.7174994483843405,0.001,adaptive,0.0001,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.001, 'classify__learning_rate_init': 0.0001, 'classify__learning_rate': 'adaptive'}",9,0.7262737262737263,0.7131782945736435,0.7092907092907093,0.7166791697924482,0.724,0.71675,0.7057057057057057,0.7208197950512372,0.6936936936936937,0.7200699825043739,3.226629616712781,0.002392589209613619,0.012078533434609108,0.0027400455381411774
27,30.349932384490966,0.014242076873779297,0.6562,0.6588995578499725,0.001,adaptive,0.0001,sgd,"{'classify__solver': 'sgd', 'classify__alpha': 0.001, 'classify__learning_rate_init': 0.0001, 'classify__learning_rate': 'adaptive'}",44,0.6613386613386614,0.6619154788697175,0.6503496503496503,0.6476619154788698,0.664,0.6665,0.6456456456456456,0.6563359160209947,0.6596596596596597,0.6620844788802799,0.9052473359218827,0.0017525159663585328,0.006996761264661566,0.006478627754866555
28,33.967617702484134,0.013758182525634766,0.6562,0.6538518575063661,0.001,adaptive,1e-05,adam,"{'classify__solver': 'adam', 'classify__alpha': 0.001, 'classify__learning_rate_init': 1.0000000000000001e-05, 'classify__learning_rate': 'adaptive'}",44,0.6743256743256744,0.6721680420105026,0.6433566433566433,0.6466616654163541,0.681,0.66875,0.6446446446446447,0.6453386653336666,0.6376376376376376,0.6363409147713072,0.8662080484181011,0.001974563107995855,0.017813673500066313,0.014058760139367108
