ID,vote
5001,0.0006140608394993308
5002,1.9994083211338016
5003,0.0003521249809335103
5004,1.9480147683946676
5005,0.0006140608394993308
5006,0.0003521249809335103
5007,4.000011631838344
5008,0.0003521249809335103
5009,6.075521243962902
5010,5.0980195184390915
5011,6.04686399836598
5012,2.000257205480743
5013,3.0502599508581945
5014,6.012462696018808
5015,6.011356926902543
5016,0.0003521249809335103
5017,10.0041797820816
5018,6.011356926902543
5019,1.9987672730301305
5020,3.994277678842133
5021,2.9966071576433624
5022,8.934975823779709
5023,3.010228988260306
5024,0.0003521249809335103
5025,0.0003521249809335103
5026,0.001301506312401557
5027,0.0006140608394993308
5028,6.9992055933025785
5029,1.001547712870451
5030,6.003990308218569
5031,5.01702622211031
5032,1.9987672730301305
5033,0.0003521249809335103
5034,3.994634009384521
5035,6.1222732022866
5036,6.031101710329683
5037,8.941989498764706
5038,5.0980195184390915
5039,6.011356926902543
5040,3.9978281517822913
5041,11.886498394928143
5042,6.022424280238801
5043,8.122897242045422
5044,8.169328385550706
5045,0.0006140608394993308
5046,2.9966071576433624
5047,5.0053376770522195
5048,1.9987672730301305
5049,7.970518006048375
5050,10.983426960536619
5051,0.0003521249809335103
5052,1.9987672730301305
5053,2.9894659029199664
5054,8.003270251583213
5055,8.852981878243334
5056,6.978722097961373
5057,0.0003521249809335103
5058,0.0003521249809335103
5059,9.052950026186288
5060,2.0001320410106427
5061,0.0003521249809335103
5062,5.0980195184390915
5063,3.0008585217689925
5064,1.9444724515003158
5065,0.0003521249809335103
5066,4.000011631838344
5067,0.0003521249809335103
5068,2.000257205480743
5069,5.025863951242652
5070,0.0003521249809335103
5071,0.0003521249809335103
5072,1.9931264269538893
5073,5.025863951242652
5074,0.001301506312401557
5075,4.965544251022539
5076,0.001301506312401557
5077,0.0006140608394993308
5078,6.003990308218569
5079,0.0006140608394993308
5080,3.992306315723614
5081,8.995335510587147
5082,0.0003521249809335103
5083,2.9857687330923763
5084,3.985100615402476
5085,6.069802833638811
5086,6.011356926902543
5087,0.0003521249809335103
5088,4.911103063930874
5089,10.0041797820816
5090,3.0789320413506593
5091,0.0006140608394993308
5092,4.000011631838344
5093,0.0003521249809335103
5094,8.934975823779709
5095,9.186091874391266
5096,5.01702622211031
5097,6.0066621894624275
5098,8.941989498764706
5099,8.941989498764706
5100,6.011356926902543
5101,2.019972111730303
5102,5.01702622211031
5103,10.889497171544246
5104,0.0003521249809335103
5105,0.0003521249809335103
5106,1.9987672730301305
5107,3.0008585217689925
5108,1.0055655536321346
5109,2.9966071576433624
5110,11.931128416976357
5111,1.005443701602848
5112,4.000011631838344
5113,0.0003521249809335103
5114,0.0003521249809335103
5115,4.000011631838344
5116,2.9966071576433624
5117,3.041238030421293
5118,10.976857265724114
5119,4.000011631838344
5120,9.018174388609744
5121,0.0003521249809335103
5122,7.961393962802353
5123,1.9987672730301305
5124,10.0041797820816
5125,8.972621083466347
5126,0.0003521249809335103
5127,7.007933716975883
5128,3.0096389675728394
5129,1.9994083211338016
5130,0.0006140608394993308
5131,7.961393962802353
5132,11.994223028585566
5133,6.011356926902543
5134,6.996868401467929
5135,7.045693653719412
5136,0.0003521249809335103
5137,3.992306315723614
5138,6.045539832330337
5139,6.9992055933025785
5140,4.000011631838344
5141,0.031958935055295346
5142,10.889497171544246
5143,0.001301506312401557
5144,3.994634009384521
5145,8.972621083466347
5146,0.0003521249809335103
5147,7.850043735518402
5148,3.9978281517822913
5149,10.930959055830634
5150,7.992991437614912
5151,6.9992055933025785
5152,3.994634009384521
5153,4.000011631838344
5154,3.9880274022997035
5155,6.04686399836598
5156,1.9987672730301305
5157,6.003990308218569
5158,16.375065241902778
5159,0.0003521249809335103
5160,1.9987672730301305
5161,5.003963939916309
5162,14.636065307353313
5163,0.0003521249809335103
5164,6.8684922420740255
5165,5.382795990531753
5166,0.001301506312401557
5167,2.9966071576433624
5168,7.961393962802353
5169,0.0003521249809335103
5170,2.9966071576433624
5171,0.0003521249809335103
5172,1.9987672730301305
5173,5.9810310888769
5174,3.9978281517822913
5175,5.004145845770118
5176,7.019352461776189
5177,4.000011631838344
5178,12.044516231269636
5179,5.003963939916309
5180,1.9987672730301305
5181,4.000011631838344
5182,9.447238821956196
5183,0.006359593777734318
5184,0.0006140608394993308
5185,1.001547712870451
5186,1.9987672730301305
5187,1.9480147683946676
5188,4.9941809930593335
5189,1.001547712870451
5190,9.955764053699669
5191,8.003270251583213
5192,6.003990308218569
5193,6.003990308218569
5194,0.006359593777734318
5195,7.10077092127091
5196,5.9810310888769
5197,1.9987672730301305
5198,0.04608128711583692
5199,0.0003521249809335103
5200,0.005894206615459474
5201,0.0003521249809335103
5202,8.002150204576576
5203,3.996840772545667
5204,0.0003521249809335103
5205,10.075493860989631
5206,3.0715678793635472
5207,3.9978281517822913
5208,2.9966071576433624
5209,4.000011631838344
5210,3.9880274022997035
5211,4.969784001987417
5212,3.0192267967482507
5213,0.006359593777734318
5214,0.001301506312401557
5215,5.01702622211031
5216,3.994634009384521
5217,6.960087496133875
5218,8.934975823779709
5219,5.030237808506888
5220,6.996868401467929
5221,8.934975823779709
5222,0.03846347181946275
5223,1.9987672730301305
5224,0.001301506312401557
5225,0.001301506312401557
5226,0.0003521249809335103
5227,1.9987672730301305
5228,0.006359593777734318
5229,1.9987672730301305
5230,3.0192267967482507
5231,0.006359593777734318
5232,2.995480883852672
5233,4.000011631838344
5234,7.045693653719412
5235,11.969272938868084
5236,6.006257378796973
5237,0.001301506312401557
5238,13.137070992239341
5239,2.99122481159705
5240,0.005894206615459474
5241,3.994277678842133
5242,11.001436881192163
5243,3.0008585217689925
5244,7.9648242135817195
5245,2.000257205480743
5246,6.9992055933025785
5247,1.001547712870451
5248,6.995622574430198
5249,0.0006140608394997749
5250,12.044516231269636
5251,1.9987672730301305
5252,6.045539832330337
5253,7.970201814231934
5254,2.9894659029199664
5255,1.9987672730301305
5256,0.0003521249809335103
5257,0.0003521249809335103
5258,0.006359593777734318
5259,6.011356926902543
5260,0.0006140608394993308
5261,8.995335510587147
5262,0.0003521249809335103
5263,0.0003521249809335103
5264,0.0003521249809335103
5265,0.0003521249809335103
5266,0.0003521249809335103
5267,3.010228988260306
5268,5.01702622211031
5269,0.0003521249809335103
5270,6.011356926902543
5271,1.9808266067078297
5272,0.05706115335602302
5273,4.000011631838344
5274,8.632901225734699
5275,0.0003521249809335103
5276,8.934975823779709
5277,1.9987672730301305
5278,4.000011631838344
5279,8.303417811735006
5280,4.000011631838344
5281,5.004145845770118
5282,3.994634009384521
5283,5.004145845770118
5284,3.0008585217689925
5285,0.0003521249809335103
5286,5.004145845770118
5287,3.0006855665579426
5288,0.0003521249809335103
5289,0.0003521249809335103
5290,1.0116572247362798
5291,1.005443701602848
5292,7.007933716975883
5293,8.995335510587147
5294,5.0980195184390915
5295,3.0008585217689925
5296,8.995335510587147
5297,1.9987672730301305
5298,3.9880274022997035
5299,3.9978281517822913
5300,6.04686399836598
5301,3.942740120989312
5302,10.930959055830634
5303,6.875472752338607
5304,8.928883995114656
5305,5.988436491145915
5306,6.011356926902543
5307,1.9808266067078297
5308,0.001301506312401557
5309,3.0008585217689925
5310,1.001547712870451
5311,2.019972111730303
5312,6.075521243962902
5313,6.045539832330337
5314,6.011356926902543
5315,0.001301506312401557
5316,12.581046369912908
5317,8.311050860937954
5318,9.88598106945155
5319,0.0003521249809335103
5320,0.0003521249809335103
5321,4.000011631838344
5322,7.032806728942458
5323,5.048763624553535
5324,0.0003521249809335103
5325,3.9978281517822913
5326,6.011356926902543
5327,1.9994083211338016
5328,7.961393962802353
5329,4.990602559577234
5330,1.0055655536321346
5331,1.9444724515003158
5332,10.930959055830634
5333,6.003990308218569
5334,5.942848328595797
5335,3.0008585217689925
5336,9.015410779890768
5337,0.0003521249809335103
5338,13.23000320216606
5339,0.0003521249809335103
5340,5.004145845770118
5341,7.005654747120803
5342,6.968305790760719
5343,2.9796947138728718
5344,0.0003521249809335103
5345,9.39756004831634
5346,0.0006140608394993308
5347,1.9706190290793746
5348,6.996868401467929
5349,0.0006140608394993308
5350,1.009072933794788
5351,2.9966071576433624
5352,5.027744248703432
5353,6.095040296928847
5354,10.930959055830634
5355,0.0003521249809335103
5356,11.971323120821086
5357,0.0003521249809335103
5358,8.002150204576576
5359,8.934975823779709
5360,4.000011631838344
5361,4.000011631838344
5362,6.97792439577378
5363,6.97792439577378
5364,4.971252616732189
5365,7.004875116062349
5366,8.090326884074656
5367,3.996840772545667
5368,9.985283330316616
5369,0.006359593777734318
5370,10.963690968312548
5371,1.9987672730301305
5372,4.000011631838344
5373,1.9987672730301305
5374,3.9978281517822913
5375,1.9987672730301305
5376,0.0003521249809335103
5377,1.9994083211338016
5378,1.005443701602848
5379,1.9987672730301305
5380,0.0003521249809335103
5381,0.001301506312401557
5382,3.0789320413506593
5383,6.97792439577378
5384,6.069802833638811
5385,11.024303321377275
5386,1.9987672730301305
5387,0.0003521249809335103
5388,6.011356926902543
5389,4.000011631838344
5390,0.006359593777734318
5391,4.911103063930874
5392,8.000098339764303
5393,0.9725435001142997
5394,0.0003521249809335103
5395,0.001301506312401557
5396,1.9808266067078297
5397,4.997065942183456
5398,0.001301506312401557
5399,0.0003521249809335103
5400,1.0139926685764586
5401,3.9880274022997035
5402,9.447238821956196
5403,2.9894659029199664
5404,3.975764756012436
5405,1.0055655536321346
5406,4.000011631838344
5407,0.0003521249809335103
5408,3.975764756012436
5409,8.941989498764706
5410,0.001301506312401557
5411,0.0003521249809335103
5412,1.9931264269538893
5413,1.001547712870451
5414,3.9691927878821884
5415,6.011356926902543
5416,8.002150204576576
5417,8.995335510587147
5418,0.0003521249809335103
5419,4.9734798510826295
5420,5.0980195184390915
5421,4.014769983658384
5422,3.9438276945359454
5423,0.0003521249809335103
5424,2.9966071576433624
5425,11.117872936702305
5426,0.0006140608394993308
5427,13.831055320718324
5428,4.000011631838344
5429,3.996840772545667
5430,0.0006140608394993308
5431,8.934975823779709
5432,0.0003521249809335103
5433,0.0006140608394993308
5434,0.0003521249809335103
5435,8.003270251583213
5436,2.973331232104006
5437,4.000011631838344
5438,6.960087496133875
5439,11.001436881192163
5440,5.674918214875701
5441,1.9987672730301305
5442,4.819466656047367
5443,4.000011631838344
5444,2.9966071576433624
5445,0.0003521249809335103
5446,0.0003521249809335103
5447,4.911103063930874
5448,0.0003521249809335103
5449,1.9987672730301305
5450,1.005443701602848
5451,1.9987672730301305
5452,5.985931268224261
5453,5.004145845770118
5454,0.0003521249809335103
5455,9.353041438874452
5456,1.9987672730301305
5457,1.9994083211338016
5458,0.9725435001142997
5459,7.961393962802353
5460,1.9987672730301305
5461,0.0006140608394993308
5462,2.9894659029199664
5463,4.000011631838344
5464,3.9727494570617448
5465,6.011356926902543
5466,0.0003521249809335103
5467,1.9987672730301305
5468,8.161234244574537
5469,0.0003521249809335103
5470,0.0006140608394993308
5471,1.9987672730301305
5472,6.011356926902543
5473,3.8539077888726885
5474,4.000011631838344
5475,3.994277678842133
5476,5.01702622211031
5477,1.001547712870451
5478,4.000011631838344
5479,3.0008585217689925
5480,3.994634009384521
5481,6.003990308218569
5482,0.05706115335602302
5483,0.04564215920491055
5484,0.0
5485,3.9727494570617448
5486,9.048637142858148
5487,9.186091874391266
5488,0.0003521249809335103
5489,3.0008585217689925
5490,6.003990308218569
5491,6.011356926902543
5492,3.0006855665579426
5493,0.9933616710412032
5494,14.38862038251029
5495,1.9706190290793746
5496,6.996868401467929
5497,6.991416403986274
5498,3.96909986729446
5499,6.011356926902543
5500,3.9942776788421335
5501,5.004145845770118
5502,1.9994083211338016
5503,6.075521243962902
5504,8.000098339764303
5505,0.001301506312401557
5506,8.003270251583213
5507,0.0003521249809335103
5508,8.934975823779709
5509,1.9987672730301305
5510,18.760786901319005
5511,1.9987672730301305
5512,6.003990308218569
5513,8.693952279132372
5514,1.9987672730301305
5515,2.9966071576433624
5516,0.0006140608394993308
5517,0.0003521249809335103
5518,1.9987672730301305
5519,3.0008585217689925
5520,6.04686399836598
5521,4.969784001987417
5522,4.000011631838344
5523,4.013754467289651
5524,4.000011631838344
5525,0.005179532972738876
5526,0.0003521249809335103
5527,9.95231398786766
5528,2.9966071576433624
5529,4.000011631838344
5530,8.995335510587147
5531,0.001301506312401557
5532,4.000011631838344
5533,3.0192611319700644
5534,16.72097037692997
5535,8.995335510587147
5536,0.001301506312401557
5537,6.011356926902543
5538,4.000011631838344
5539,5.029945508555425
5540,1.001547712870451
5541,0.001301506312401557
5542,0.0003521249809335103
5543,4.973634786172365
5544,5.004145845770118
5545,6.0066621894624275
5546,6.003990308218569
5547,4.014769983658384
5548,1.9987672730301305
5549,3.030803240129547
5550,0.0003521249809335103
5551,3.9978281517822913
5552,4.000011631838344
5553,11.003592404472474
5554,6.075521243962902
5555,3.994634009384521
5556,3.994634009384521
5557,0.0003521249809335103
5558,8.90713836644867
5559,0.0003521249809335103
5560,8.934225517979439
5561,2.9966071576433624
5562,3.975764756012436
5563,1.9994083211338016
5564,0.0003521249809335103
5565,6.011356926902543
5566,6.011356926902543
5567,5.003963939916309
5568,8.934975823779709
5569,2.0040925836585224
5570,8.947774123568799
5571,3.0008585217689925
5572,9.93870485245715
5573,6.095040296928847
5574,5.0980195184390915
5575,0.0003521249809335103
5576,0.046026662488545256
5577,5.004145845770118
5578,0.0003521249809335103
5579,6.996868401467929
5580,6.011356926902543
5581,0.0003521249809335103
5582,7.007933716975883
5583,5.01671614570274
5584,0.0003521249809335103
5585,0.0006140608394993308
5586,0.001301506312401557
5587,3.9727494570617448
5588,3.985100615402476
5589,2.9894659029199664
5590,0.0003521249809335103
5591,3.994277678842133
5592,1.9987672730301305
5593,1.001547712870451
5594,0.9933616710412032
5595,4.000011631838344
5596,1.9987672730301305
5597,2.9857687330923763
5598,4.000011631838344
5599,0.001301506312401557
5600,3.985100615402476
5601,8.003270251583213
5602,0.0003521249809335103
5603,1.9987672730301305
5604,0.005894206615459474
5605,2.9966071576433624
5606,10.954168517092782
5607,2.995480883852672
5608,8.765874555477858
5609,10.01428753286659
5610,6.926993997044616
5611,1.9987672730301305
5612,4.69134296312756
5613,0.0003521249809335103
5614,1.9901838801697025
5615,3.9880274022997035
5616,6.011356926902543
5617,7.032806728942458
5618,1.9987672730301305
5619,1.001547712870451
5620,9.969712968428613
5621,4.969784001987417
5622,0.0003521249809335103
5623,0.0006140608394993308
5624,1.9987672730301305
5625,1.001547712870451
5626,0.0003521249809335103
5627,3.010228988260306
5628,0.0003521249809335103
5629,1.9987672730301305
5630,10.045661387909966
5631,0.0003521249809335103
5632,6.933755229121921
5633,3.992306315723614
5634,0.0003521249809335103
5635,3.994634009384521
5636,9.276732020556679
5637,8.934975823779709
5638,8.839675164586204
5639,1.9987672730301305
5640,0.0006140608394993308
5641,0.001301506312401557
5642,7.019352461776189
5643,6.9992055933025785
5644,0.0003521249809335103
5645,7.2094564512624855
5646,4.969784001987417
5647,0.005179532972738876
5648,5.948896468461284
5649,3.994634009384521
5650,0.0003521249809335103
5651,4.000011631838344
5652,4.000011631838344
5653,1.9987672730301305
5654,1.0055655536321346
5655,2.995480883852672
5656,4.000011631838344
5657,1.9987672730301305
5658,5.225582246628427
5659,6.011356926902543
5660,1.001547712870451
5661,6.006257378796973
5662,3.994277678842133
5663,5.988436491145915
5664,6.011356926902543
5665,6.003990308218569
5666,2.0040925836585224
5667,5.0053376770522195
5668,2.9894659029199664
5669,2.000257205480743
5670,1.9987672730301305
5671,4.000011631838344
5672,0.0003521249809335103
5673,0.05706115335602302
5674,0.0003521249809335103
5675,4.000011631838344
5676,12.90506912646401
5677,2.000257205480743
5678,0.0003521249809335103
5679,0.0003521249809335103
5680,3.9978281517822913
5681,0.0003521249809335103
5682,1.001547712870451
5683,6.0066621894624275
5684,2.9966071576433624
5685,1.9994083211338016
5686,0.0003521249809335103
5687,0.0003521249809335103
5688,0.001301506312401557
5689,0.0003521249809335103
5690,1.9987672730301305
5691,9.259609778064743
5692,6.011356926902543
5693,3.0008585217689925
5694,6.003990308218569
5695,0.0003521249809335103
5696,1.9706190290793746
5697,10.889497171544246
5698,6.011356926902543
5699,3.985100615402476
5700,5.066413205834203
5701,1.0116572247362798
5702,4.000011631838344
5703,8.12266298862222
5704,0.9725435001142997
5705,4.000011631838344
5706,3.9978281517822913
5707,1.9994083211338016
5708,1.9987672730301305
5709,6.011356926902543
5710,0.0003521249809335103
5711,0.0003521249809335103
5712,0.0003521249809335103
5713,5.2051734180634215
5714,1.9994083211338016
5715,0.0003521249809335103
5716,11.003592404472474
5717,5.01702622211031
5718,13.074293717738922
5719,5.01702622211031
5720,3.9978281517822913
5721,0.0003521249809335103
5722,0.0003521249809335103
5723,8.900910518410587
5724,6.011356926902543
5725,0.001301506312401557
5726,0.0003521249809335103
5727,1.9994083211338016
5728,8.879287570484987
5729,5.988436491145915
5730,3.9880274022997035
5731,6.011356926902543
5732,3.975764756012436
5733,3.998593755045862
5734,1.001547712870451
5735,9.969712968428613
5736,6.996868401467929
5737,8.003270251583213
5738,0.0003521249809335103
5739,20.472136915291046
5740,5.048763624553535
5741,0.0003521249809335103
5742,0.0003521249809335103
5743,3.0008585217689925
5744,4.003680241432862
5745,0.0003521249809335103
5746,0.001301506312401557
5747,0.0003521249809335103
5748,1.9987672730301305
5749,4.000011631838345
5750,3.994634009384521
5751,0.0003521249809335103
5752,14.16160534078423
5753,3.994634009384521
5754,0.0003521249809335103
5755,2.9894659029199664
5756,8.002150204576576
5757,0.001301506312401557
5758,4.000011631838344
5759,0.0003521249809335103
5760,5.01702622211031
5761,4.969784001987417
5762,0.0006140608394993308
5763,4.045134198285597
5764,0.0003521249809335103
5765,6.011356926902543
5766,13.03899090290248
5767,3.9978281517822913
5768,0.0003521249809335103
5769,4.000011631838344
5770,5.988436491145915
5771,12.898019353192979
5772,0.0003521249809335103
5773,10.930959055830634
5774,0.006359593777734318
5775,1.0055655536321346
5776,8.013220759834503
5777,12.131828340511486
5778,4.000011631838344
5779,1.0055655536321346
5780,1.9987672730301305
5781,2.000257205480743
5782,0.0003521249809335103
5783,5.985931268224261
5784,5.988436491145915
5785,0.005894206615459474
5786,8.972621083466347
5787,1.9987672730301305
5788,0.0003521249809335103
5789,0.0
5790,4.980951981836105
5791,0.03846347181946275
5792,2.9966071576433624
5793,0.0003521249809335103
5794,6.0587918989485425
5795,0.0003521249809335103
5796,0.0006140608394993308
5797,1.9987672730301305
5798,3.9978281517822913
5799,12.45353866642597
5800,0.006359593777734318
5801,5.004145845770118
5802,6.011356926902543
5803,1.9987672730301305
5804,11.969272938868084
5805,4.000011631838344
5806,2.9966071576433624
5807,0.0006140608394993308
5808,3.996840772545667
5809,0.0003521249809335103
5810,0.9725435001142997
5811,3.0096389675728394
5812,0.0003521249809335103
5813,5.948896468461284
5814,9.239489239083424
5815,6.139601847758149
5816,0.0003521249809335103
5817,0.0003521249809335103
5818,0.0003521249809335103
5819,1.9987672730301305
5820,8.934975823779709
5821,5.029945508555425
5822,10.926050382580396
5823,0.0003521249809335103
5824,0.0003521249809335103
5825,3.0008585217689925
5826,1.9480147683946676
5827,5.0980195184390915
5828,5.003963939916309
5829,1.005443701602848
5830,5.128162775131028
5831,3.9880274022997035
5832,0.0003521249809335103
5833,10.939471760146294
5834,1.9987672730301305
5835,5.048763624553535
5836,4.000011631838344
5837,6.968305790760719
5838,6.9992055933025785
5839,4.000011631838344
5840,7.019352461776189
5841,6.0353355462524565
5842,0.0003521249809335103
5843,1.9987672730301305
5844,6.011356926902543
5845,0.0003521249809335103
5846,0.0006140608394993308
5847,1.9987672730301305
5848,10.949139148899008
5849,1.9987672730301305
5850,0.006359593777734318
5851,0.0003521249809335103
5852,0.0003521249809335103
5853,7.032806728942458
5854,1.9994083211338016
5855,1.966332760150479
5856,1.9987672730301305
5857,1.9987672730301305
5858,14.149813505672153
5859,6.952959444367554
5860,6.996868401467929
5861,0.0006140608394993308
5862,3.992306315723614
5863,8.12266298862222
5864,0.0003521249809335103
5865,1.0139926685764586
5866,0.0003521249809335103
5867,1.9987672730301305
5868,3.975764756012436
5869,2.000257205480743
5870,1.9987672730301305
5871,0.0003521249809335103
5872,2.9966071576433624
5873,5.0980195184390915
5874,3.010228988260306
5875,3.994634009384521
5876,1.0089558726479653
5877,7.019352461776189
5878,0.005894206615459474
5879,9.968635958364946
5880,0.0003521249809335103
5881,2.9894659029199664
5882,6.017489913176214
5883,5.988436491145915
5884,10.0041797820816
5885,3.0306863339902863
5886,16.259389371493654
5887,5.004145845770118
5888,0.0003521249809335103
5889,2.0040925836585224
5890,4.628921356825361
5891,1.9987672730301305
5892,1.9994083211338016
5893,0.0003521249809335103
5894,1.9987672730301305
5895,1.9987672730301305
5896,0.0003521249809335103
5897,10.963690968312548
5898,2.000257205480743
5899,0.006359593777734318
5900,8.909971540819221
5901,0.0003521249809335103
5902,7.9876219577761995
5903,1.9987672730301305
5904,2.000257205480743
5905,2.0040925836585224
5906,2.0040925836585224
5907,3.994634009384521
5908,6.04686399836598
5909,3.994634009384521
5910,1.0055655536321346
5911,6.996868401467929
5912,2.9894659029199664
5913,0.0003521249809335103
5914,0.006359593777734318
5915,1.9987672730301305
5916,1.9987672730301305
5917,3.994634009384521
5918,0.0003521249809335103
5919,1.8851198044064117
5920,5.004145845770118
5921,7.961393962802353
5922,1.001547712870451
5923,3.996840772545667
5924,3.994634009384521
5925,1.9987672730301305
5926,19.554893085165613
5927,3.994634009384521
5928,5.01671614570274
5929,6.003990308218569
5930,3.9973178468628214
5931,1.9987672730301305
5932,6.999511515362601
5933,8.972482813679012
5934,2.9857687330923763
5935,3.9951115955258834
5936,0.0003521249809335103
5937,2.9966071576433624
5938,5.985931268224261
5939,0.001301506312401557
5940,0.0003521249809335103
5941,0.0003521249809335103
5942,6.996868401467929
5943,1.001547712870451
5944,4.000011631838344
5945,10.930959055830634
5946,3.942740120989312
5947,4.000011631838344
5948,3.996840772545667
5949,0.0003521249809335103
5950,7.007933716975883
5951,3.994634009384521
5952,1.0055655536321346
5953,1.9987672730301305
5954,5.01702622211031
5955,1.9987672730301305
5956,1.0116572247362798
5957,6.995622574430198
5958,1.0055655536321346
5959,4.000011631838344
5960,0.0003521249809335103
5961,6.777223281066212
5962,3.0192267967482507
5963,3.992306315723614
5964,4.000011631838344
5965,6.003990308218569
5966,3.994634009384521
5967,6.003990308218569
5968,3.9978281517822913
5969,8.13821181101906
5970,6.04686399836598
5971,1.9987672730301305
5972,1.9987672730301305
5973,6.003990308218569
5974,4.971252616732189
5975,3.992306315723614
5976,4.980951981836105
5977,4.013754467289651
5978,4.000011631838344
5979,12.086772105463755
5980,1.9706190290793746
5981,6.9992055933025785
5982,2.995480883852672
5983,16.079860705775012
5984,3.994634009384521
5985,5.004145845770118
5986,8.755240420377008
5987,4.000011631838344
5988,1.9987672730301305
5989,3.0493168194537548
5990,0.0003521249809335103
5991,0.006359593777734318
5992,7.943817388417295
5993,1.0055655536321346
5994,5.004145845770118
5995,0.0003521249809335103
5996,11.62531600245224
5997,13.107285020229355
5998,4.000011631838344
5999,0.0006140608394997749
6000,9.186091874391266
